Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
1578,361.2443237304688,353.36392,1578,8.697215483366563,344.66670451663344
4625,382.13482666015625,377.74176,4625,32.83904465637556,344.90271534362444
3116,356.3827209472656,355.1653,3116,9.644268027584951,345.5210319724151
69,316.8608703613281,316.6503,69,-31.7883504097313,348.43865040973134
859,330.3303527832031,327.24704,859,-17.21906347073131,344.46610347073135
2753,375.228515625,382.2523,2753,34.592987225593866,347.65931277440615
1632,358.2844543457031,349.4299,1632,5.70502258307306,343.7248774169269
1650,380.5047607421875,388.49,1650,39.584826325577495,348.9051736744225
3860,321.2792358398437,313.5378,3860,-24.512847070434617,338.0506470704346
3106,385.7524108886719,379.20645,3106,32.53384190085361,346.67260809914643
1074,354.29510498046875,369.4189,1074,23.115595534312643,346.30330446568735
4001,273.6785888671875,277.2129,4001,-69.81145349572236,347.0243534957224
787,311.47027587890625,312.4227,787,-29.644936152560824,342.06763615256085
2605,394.5175476074219,393.30197,2605,51.61311145644154,341.68885854355847
3630,363.9181823730469,362.97318,3630,16.508192979606566,346.46498702039344
2121,338.2804870605469,331.9606,2121,-16.025930353544506,347.9865303535445
1874,381.4627380371094,378.03726,1874,34.08539660087856,343.95186339912146
811,371.2820739746094,382.74893,811,38.27927516705661,344.4696548329434
387,289.8505249023437,302.55014,387,-45.04670400254507,347.5968440025451
2882,297.9579162597656,293.76764,2882,-55.63726393379923,349.40490393379923
1175,320.0209350585937,329.2459,1175,-16.68159894137606,345.9274989413761
3197,365.6197204589844,366.26334,3197,22.103005261600988,344.16033473839906
2623,395.0323181152344,392.58096,2623,46.03872784024507,346.5422321597549
1351,351.6212158203125,361.49332,1351,12.782053307916948,348.71126669208303
410,364.1612854003906,363.26053,410,16.069121749826383,347.19140825017365
4212,403.74029541015625,400.6677,4212,53.31865680874788,347.3490431912521
109,374.2561950683594,362.53018,109,18.30607251165141,344.2241074883486
4995,307.46661376953125,309.5867,4995,-33.414848980264054,343.00154898026403
3429,381.0767211914063,378.99258,3429,36.25494044094437,342.7376395590556
2809,356.0824279785156,358.37686,2809,12.25096736061984,346.1258926393802
2594,288.7923889160156,275.2297,2594,-65.3255085032327,340.5552085032327
2836,344.7292175292969,341.05588,2836,-6.563879038543584,347.6197590385436
2372,346.90264892578125,343.45682,2372,1.6044318996350238,341.852388100365
1235,371.75390625,369.90884,1235,22.65281294292156,347.2560270570784
2146,343.6139221191406,346.1047,2146,4.199066109490195,341.90563389050976
4975,384.6799926757813,385.62515,4975,38.68506811890343,346.9400818810966
599,317.76171875,320.7258,599,-22.582032483006927,343.3078324830069
1434,369.0371398925781,370.02432,1434,22.71313816086341,347.31118183913657
4996,345.32977294921875,350.72543,4996,3.611530806560514,347.1138991934395
538,324.03887939453125,324.53073,538,-21.40570384493582,345.93643384493583
721,395.4755859375,380.57492,721,35.25332219772858,345.3215978022714
4410,371.4822082519531,369.65143,4410,24.828100828590323,344.8233291714097
1872,327.6421813964844,320.85898,1872,-27.03461560395351,347.8935956039535
2845,382.5924072265625,386.08853,2845,32.235483719382415,353.8530462806176
2053,345.1439208984375,351.39267,2053,8.61018719067609,342.78248280932394
2907,372.5117492675781,371.73196,2907,24.30152303290036,347.43043696709964
2254,358.0842590332031,346.81924,2254,2.022585547018149,344.79665445298184
3912,390.2136535644531,396.5936,3912,52.72319080558414,343.87040919441586
177,310.6552429199219,310.2667,177,-33.049219316898466,343.3159193168985
2890,348.9330749511719,352.8743,2890,9.675310393882787,343.1989896061172
3673,374.22760009765625,382.72336,3673,38.53798016671094,344.18537983328906
80,378.8746948242188,384.1525,80,41.73881529015154,342.41368470984844
2561,287.74859619140625,298.19638,2561,-45.132202665810816,343.3285826658108
1723,290.9658203125,288.69193,1723,-53.33828064281309,342.03021064281313
1617,373.240966796875,369.99973,1617,23.654182734463824,346.3455472655362
1654,345.286865234375,358.06284,1654,15.12778806346262,342.9350519365374
2328,326.72705078125,318.5704,2328,-18.680300604246774,337.2507006042468
4613,373.5555419921875,370.5528,4613,21.40923609647869,349.1435639035213
221,312.8715515136719,320.60526,221,-20.34032287583979,340.94558287583976
93,305.2645874023437,308.46915,93,-40.78654271084105,349.25569271084106
2609,349.5908203125,358.61786,2609,7.100892339688087,351.51696766031193
3382,341.0115661621094,340.97202,3382,-3.774131157251377,344.74615115725135
4415,392.5586242675781,385.0616,4415,37.496424416201606,347.5651755837984
1397,339.33856201171875,345.80234,1397,5.635441201880193,340.1668987981198
4686,321.19342041015625,325.06375,4686,-18.269836727470665,343.3335867274707
1292,372.4688720703125,377.41208,1292,30.558029313751742,346.8540506862483
2164,375.3143005371094,367.32797,2164,20.973666499527752,346.35430350047227
2939,378.0310363769531,372.91837,2939,29.17275468724203,343.74561531275793
3668,271.19061279296875,281.7372,3668,-60.44013359446706,342.17733359446703
812,370.9532165527344,364.2949,812,18.61450458356644,345.68039541643356
1258,371.3392333984375,376.97012,1258,32.75162495771325,344.21849504228675
889,348.5898742675781,345.43152,889,2.1277834851470296,343.303736514853
1451,383.9651184082031,373.44986,1451,29.118643727167147,344.3312162728329
3316,389.0411376953125,385.30295,3316,44.125009090597736,341.17794090940225
2559,363.646484375,363.93332,2559,18.438438198379743,345.49488180162024
3574,372.1971740722656,364.6892,3574,17.214901272825625,347.4742987271744
2680,310.08331298828125,311.66165,2680,-34.00549118310891,345.6671411831089
4651,357.55523681640625,355.65323,4651,11.998490614061232,343.6547393859388
4811,373.6413269042969,373.38437,4811,30.87330551029637,342.51106448970364
4679,382.0632934570313,383.88016,4679,42.881822735402345,340.99833726459764
2964,381.8059387207031,372.62173,2964,29.405899513828054,343.21583048617197
2672,299.7881774902344,299.5082,2672,-49.61216097876952,349.1203609787695
561,375.7146606445313,366.82895,561,19.31329833091989,347.5156516690801
2778,279.48388671875,283.08728,2778,-57.16016170065716,340.2474417006572
2948,356.7402038574219,361.68552,2948,8.5165191650792,353.1690008349208
2817,379.3179626464844,379.85904,2817,33.88813333541771,345.9709066645823
2758,372.0255737304688,365.0483,2758,20.563771564515733,344.48452843548426
1756,378.073974609375,370.89984,1756,25.25172024500375,345.64811975499623
724,316.4891662597656,314.07437,724,-31.116523279241637,345.1908932792416
219,335.0203552246094,320.48068,219,-21.9216840724344,342.4023640724344
4139,369.39459228515625,361.50308,4139,15.064595897071396,346.4384841029286
3957,298.8158874511719,303.29572,3957,-45.072251214749365,348.3679712147494
1588,379.6897583007813,378.74374,1588,33.74136405119948,345.00237594880053
3347,334.1195373535156,338.7452,3347,-7.070915773926636,345.81611577392664
3970,383.464599609375,382.681,3970,40.574556805805,342.106443194195
4707,385.6952209472656,384.4766,4707,35.63138879610245,348.8452112038976
43,338.56646728515625,351.21225,43,5.552745087345755,345.65950491265426
3001,390.642578125,377.47964,3001,32.78686776761432,344.6927722323857
210,323.3954467773437,323.57602,210,-20.495222988598314,344.0712429885983
677,353.6945495605469,351.47766,677,6.480124181967803,344.9975358180322
354,365.8485107421875,354.86765,354,7.064293278849876,347.8033567211501
1433,330.1445007324219,311.49036,1433,-28.74123135402856,340.2315913540286
949,354.2807922363281,357.2815,949,12.33343798963576,344.94806201036425
2843,309.8402099609375,319.52866,2843,-23.2026937982006,342.7313537982006
577,287.5769958496094,278.5295,577,-62.90575887957896,341.43525887957895
3928,329.62969970703125,330.89432,3928,-15.068436275659009,345.962756275659
544,368.3936767578125,360.36533,544,19.484412510621897,340.8809174893781
367,396.8911437988281,408.04187,367,60.51583530105138,347.52603469894865
1612,288.8495788574219,296.70944,1612,-47.45586616310071,344.1653061631007
3550,358.684814453125,340.63254,3550,-7.184180377188108,347.8167203771881
