Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
315,182.0316619873047,182.16138,315,-4.869619812709633,187.03099981270964
1242,179.33303833007812,179.58261,1242,-7.371064352986712,186.9536743529867
2450,186.92454528808597,186.56865,2450,-0.610554170332405,187.17920417033238
1578,189.84408569335935,190.14929,1578,3.3143504019243366,186.83493959807566
4625,189.8102264404297,189.83432,4625,2.7157148809053604,187.11860511909464
3116,192.5077362060547,192.20287,3116,4.554054094434636,187.64881590556536
69,185.4890899658203,185.11383,69,-1.5445478411562423,186.65837784115624
859,191.7412109375,191.66652,859,4.952653628325839,186.71386637167416
2753,190.2501373291016,190.45334,2753,3.581485080443844,186.87185491955614
1632,192.1353759765625,192.3481,1632,5.2252797044022,187.1228202955978
1650,179.63812255859375,179.27405,1650,-8.321348802909942,187.59539880290993
3860,185.3877716064453,185.54121,3860,-1.6794224050357878,187.2206324050358
3106,192.03289794921875,192.20102,3106,5.118690588336456,187.08232941166355
1074,188.87594604492188,188.83755,1074,1.4543541446079653,187.38319585539202
4001,187.96359252929688,188.28017,4001,1.3360555861770622,186.94411441382294
787,185.25131225585935,185.30812,787,-2.402052275966878,187.71017227596687
2605,190.19825744628903,189.90782,2605,2.924006494263687,186.9838135057363
3630,192.25498962402344,192.07431,3630,4.601938440425677,187.47237155957433
2121,184.5471954345703,184.93494,2121,-2.2834934051403915,187.21843340514042
1874,187.8854522705078,188.02121,1874,0.3000009444317504,187.72120905556824
811,186.1290283203125,185.99104,811,-0.9592350431907204,186.95027504319071
387,189.57015991210935,189.68698,387,2.634114947826649,187.05286505217336
2882,192.02052307128903,192.2254,2882,4.931929358713083,187.29347064128692
1175,185.0128326416016,184.60193,1175,-2.6199449183179686,187.22187491831798
3197,187.96609497070312,188.35287,3197,1.029227983313152,187.32364201668685
2623,191.98963928222656,192.0798,2623,4.838493889438344,187.24130611056165
1351,190.3346710205078,190.54843,1351,4.146069265884004,186.402360734116
410,192.60528564453125,192.32841,410,5.03316292026097,187.29524707973903
4212,185.2458038330078,184.94354,4212,-1.9402366498126,186.8837766498126
109,192.37294006347656,192.3768,109,5.356803052934946,187.01999694706507
4995,186.452392578125,186.5916,4995,-0.6015639566691394,187.19316395666914
3429,192.3896942138672,192.02975,3429,4.397546911604762,187.63220308839524
2809,190.591552734375,190.5258,2809,3.23863379129833,187.28716620870168
2594,190.6943359375,190.61139,2594,3.773046722672304,186.8383432773277
2836,189.9264068603516,189.73004,2836,3.0746088691456874,186.6554311308543
2372,180.4036407470703,180.57059,2372,-6.953286012347203,187.52387601234722
1235,184.9716033935547,185.03033,1235,-2.4489132720956825,187.4792432720957
2146,186.11997985839844,185.69907,2146,-1.158240687009915,186.8573106870099
4975,185.90577697753903,185.38654,4975,-2.0007650896914555,187.38730508969144
599,180.24583435058597,180.20816,599,-7.027040819081978,187.23520081908197
1434,189.652099609375,189.67758,1434,2.779282553942786,186.89829744605723
4996,190.5406646728516,190.26888,4996,2.9353527216742776,187.33352727832573
538,190.3333282470703,189.71597,538,2.599864744824067,187.11610525517594
721,190.97393798828125,190.8551,721,3.902873591298607,186.9522264087014
4410,182.63352966308597,182.79303,4410,-4.571812546406513,187.3648425464065
1872,180.4710235595703,180.72748,1872,-6.349774615549195,187.0772546155492
2845,191.9449615478516,192.3017,2845,4.527815651539949,187.77388434846006
2053,189.38514709472656,189.69592,2053,2.6640038725811843,187.0319161274188
2907,178.18711853027344,178.26877,2907,-8.98402356900965,187.25279356900964
2254,185.8632659912109,186.61856,2254,-0.6035529620735591,187.22211296207357
3912,187.5447998046875,187.20448,3912,-0.1607823727096563,187.36526237270965
177,182.8971099853516,182.82623,177,-4.394824275177002,187.221054275177
2890,190.20013427734372,189.96948,2890,3.0861841805513293,186.88329581944868
3673,191.14108276367188,191.13347,3673,3.541021176118623,187.59244882388137
80,190.63226318359372,190.63649,80,3.5037823759610527,187.13270762403894
2561,187.8404693603516,187.74228,2561,0.7135062272015518,187.02877377279844
1723,190.50901794433597,190.65515,1723,3.63882107226579,187.0163289277342
1617,192.27700805664065,192.2196,1617,5.157452813636586,187.06214718636343
1654,185.3838653564453,185.83792,1654,-1.2543673905277843,187.0922873905278
2328,184.63243103027344,184.60289,2328,-2.031728099537412,186.63461809953742
4613,190.25851440429688,190.51216,4613,3.4374943732646583,187.07466562673534
221,185.7407989501953,185.82335,221,-1.3803229789663627,187.20367297896638
93,189.7835693359375,189.73927,93,2.7349491130737995,187.0043208869262
2609,188.69618225097656,189.44354,2609,2.2568739968916334,187.18666600310837
3382,178.56845092773438,179.2344,3382,-7.715559925253592,186.94995992525358
4415,182.6607208251953,182.9159,4415,-4.432979399841896,187.34887939984188
1397,188.93411254882807,188.55682,1397,2.023723201783405,186.53309679821658
4686,179.6954803466797,179.54784,4686,-7.568486192063398,187.1163261920634
1292,190.55821228027344,190.55624,1292,3.007170874231659,187.54906912576834
2164,189.06976318359372,188.70592,2164,1.6364261040599095,187.06949389594007
2939,182.10617065429688,182.0314,2939,-5.237506366692309,187.2689063666923
3668,188.42739868164065,188.81938,3668,1.4680847765518763,187.35129522344812
812,180.51055908203125,180.97736,812,-6.426947290452597,187.4043072904526
1258,185.58164978027344,185.35538,1258,-1.8616870110195007,187.2170670110195
889,180.1957550048828,180.37158,889,-6.713028615145401,187.08460861514538
1451,177.4154510498047,177.30077,1451,-9.619646176731324,186.92041617673132
3316,190.6529998779297,190.3706,3316,3.9672968178616728,186.40330318213833
2559,189.83740234375,190.76334,2559,4.002168868413264,186.76117113158674
3574,187.4992828369141,187.31781,3574,-0.0009376029457732,187.3187476029458
2680,184.01193237304688,183.88437,2680,-3.1340605869822564,187.01843058698225
4651,192.0540771484375,192.43192,4651,5.697127271595976,186.73479272840402
4811,186.3762359619141,186.31696,4811,-0.5328541840475212,186.84981418404752
4679,192.4071807861328,192.36072,4679,5.475590641125167,186.88512935887482
2964,192.4906463623047,192.43512,2964,5.196854750436366,187.23826524956365
2672,179.43421936035156,179.69995,2672,-7.8742646625521315,187.57421466255212
561,185.9814910888672,185.94638,561,-1.2179749145350087,187.164354914535
2778,181.84230041503903,181.98172,2778,-5.516130530330443,187.49785053033042
2948,181.41976928710935,181.85461,2948,-5.212267576152221,187.06687757615222
2817,180.4238739013672,180.44147,2817,-7.124038446085348,187.56550844608535
2758,181.976806640625,182.4953,2758,-3.7967991287757097,186.2920991287757
1756,191.17803955078125,190.91142,1756,3.974403620185456,186.93701637981454
724,177.65402221679688,177.75497,724,-9.516387838016945,187.27135783801694
219,185.83151245117188,185.80888,219,-1.5691583752794154,187.3780383752794
4139,191.3152008056641,190.91425,4139,3.613246580267143,187.30100341973287
3957,192.31268310546875,192.07843,3957,5.285051714053779,186.79337828594623
1588,185.9853515625,186.56744,1588,-0.4245104110632528,186.99195041106327
3347,180.81480407714844,180.90869,3347,-6.464982072391772,187.37367207239177
3970,190.026611328125,189.99463,3970,3.3031091188842003,186.6915208811158
4707,189.21780395507807,188.91916,4707,0.9669519743403668,187.95220802565964
43,188.6713104248047,188.65393,43,1.3247701241164558,187.32915987588353
3001,187.3231201171875,187.26553,3001,-0.0331557709060795,187.2986857709061
210,192.0269012451172,192.15324,210,4.921595370585472,187.23164462941455
677,191.08355712890625,191.05695,677,3.4841128058480706,187.57283719415193
354,185.4388427734375,185.47675,354,-1.7534838944302602,187.23023389443026
1433,183.20452880859372,183.39651,1433,-3.989818308940837,187.38632830894085
949,189.84869384765625,189.89984,949,3.465128318602379,186.43471168139763
2843,182.82012939453125,182.82703,2843,-4.30008989404898,187.12711989404897
577,189.2765045166016,189.74728,577,3.287963467410878,186.4593165325891
3928,190.86605834960935,190.71695,3928,3.774010134433606,186.9429398655664
544,181.3530731201172,181.56741,544,-4.984249697450078,186.55165969745008
367,191.18862915039065,191.22264,367,4.436101648232292,186.78653835176772
1612,192.4540557861328,192.27246,1612,5.026568279530277,187.24589172046973
3550,178.15403747558594,178.1015,3550,-9.231569997738433,187.33306999773842
