LAMMPS data file via write_data version 30 Jul 2021 timestep = 0
3600 atoms
9 atom types
0.3 44.054073024 xlo xhi
0.3 25.4346309193 ylo yhi
0.2185227682 35.1227340024 zlo zhi
0.0 0.0 0.0 xy xz yz
 
Masses
 
1 0.1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1
8 0.1
9 0.1
 
Atoms  # atomic
 
291 5 20.5276561366 2.5655657862 2.3512573352
292 5 20.5576569603 5.1085964894 2.3580043192
293 3 20.5664237209 7.6298805832 2.3618368016
294 3 20.5961602202 10.1732419366 2.3273549313
295 5 20.5841334582 12.713017007 2.2894594292
296 5 20.5314007328 15.1831774926 2.3221542038
297 4 20.5640448009 17.8185359061 2.3377284629
298 4 20.5509607412 20.3689680869 2.3609292921
299 4 20.5237793782 22.9257589254 2.3783569648
300 1 20.5629875032 25.1871786124 2.335864578
301 2 22.7782906193 1.2705768137 2.2938224556
302 4 22.7671889929 3.85019269 2.345156079
303 3 22.7487303363 6.3686026705 2.3496761744
304 5 22.7579816916 8.9045371117 2.3398995048
305 3 22.7766165645 11.4215990567 2.3234700926
306 2 22.7858238657 13.960763696 2.2880248661
307 4 22.782343594 16.5524762828 2.2857979774
308 5 22.7834008917 19.1357191375 2.308471753
309 2 22.7336197892 21.6631838466 2.2261362091
310 3 22.738906278 24.1769647242 2.3540636337
311 5 25.0046513077 2.5686688112 2.3562451469
312 5 24.9771615661 5.1114706027 2.3573969859
313 5 24.9531080422 7.6012157541 2.3546116299
314 3 24.9840780556 10.1434325491 2.3443532822
315 3 24.989761031 12.6890830193 2.3006950948
316 3 25.0135942845 15.3100963009 2.3001820029
317 3 24.9907302206 17.8328301686 2.3411560564
318 3 25.0159732044 20.3321896106 2.3205486101
319 4 24.9876023814 22.8893874032 2.3455679487
320 4 24.9913469776 25.4213540419 2.3270093796
321 3 27.1970903599 1.2913619941 2.3380670337
322 3 27.1792925143 3.8076405525 2.3464370636
323 3 27.1707900783 6.3602092423 2.3401543056
324 3 27.1727725115 8.9048423273 2.3456063434
325 5 27.1681027798 11.4417432844 2.3296376667
326 3 27.1737417011 13.9748544816 2.3255783069
327 3 27.1678825094 16.5109160959 2.3174595874
328 3 27.1682789961 19.081034681 2.309093048
329 5 27.1756800804 21.6160280408 2.3136061625
330 5 27.1914514385 24.2066723731 2.3299029387
331 3 29.4107634752 2.5673462104 2.3664651
332 5 29.3970186044 5.0900546435 2.3508594271
333 5 29.3729210265 7.6037083479 2.3656553223
334 5 29.3558280462 10.1606517943 2.354828036
335 3 29.3615110216 12.7090746392 2.3240809163
336 5 29.3648150771 15.2528175121 2.3186114264
337 3 29.3435369598 17.7882686953 2.305089535
338 3 29.3495283137 20.3642626802 2.3110476838
339 5 29.3700134577 22.9236987203 2.3284613948
340 3 29.3904545476 25.1369712106 2.3407162634
341 3 31.5741708933 1.2678832863 2.3268034448
342 5 31.5892814403 3.8171022352 2.3375190376
343 5 31.5746995422 6.3382591558 2.3584022272
344 1 31.5768141377 8.8524469876 2.3219831732
345 4 31.5843914382 11.4440832705 2.3280739581
346 2 31.6101190169 14.0105392687 2.2773546487
347 3 31.5802063013 16.5383600626 2.3287336476
348 2 31.5145216784 19.0441290315 2.2395778209
349 4 31.5743030555 21.643446573 2.312789404
350 5 31.5790168413 24.1982789449 2.3267615597
351 5 33.8001791491 2.5307534069 2.3452956959
352 3 33.7804869785 5.0909194209 2.3476482397
353 3 33.7828658984 7.6459044006 2.3539484498
