2170,1184
1842,64
1854,1264
1858,1664
1862,2064
1866,2464
1870,2864
1874,3264
1878,3664
1846,464
1850,864
1881,101
1893,1301
1897,1701
1901,2101
1905,2501
1909,2901
1913,3301
1885,501
1917,3701
1889,901
1882,104
1894,1304
1898,1704
1902,2104
1906,2504
1910,2904
1914,3304
1918,3704
1886,504
1890,904
1403,23
1415,1223
1419,1623
1423,2023
1427,2423
1431,2823
1435,3223
1439,3623
1407,423
1411,823
1404,22
1416,1222
1420,1622
1424,2022
1428,2422
1432,2822
1436,3222
1408,422
1440,3622
1412,822
1523,143
1535,1343
1539,1743
1543,2143
1547,2543
1551,2943
1555,3343
1559,3743
1527,543
1531,943
1524,142
1536,1342
1540,1742
1544,2142
1548,2542
1552,2942
1556,3342
1528,542
1560,3742
1532,942
1563,183
1575,1383
1579,1783
1583,2183
1587,2583
1591,2983
1595,3383
1599,3783
1567,583
1571,983
1564,182
1576,1382
1580,1782
1584,2182
1588,2582
1592,2982
1596,3382
1568,582
1600,3782
1572,982
1603,223
1615,1423
1619,1823
1623,2223
1627,2623
1631,3023
1635,3423
1639,3823
